ORDER_ID,ASN_DN,SHIPMENT_MODE,SCHEDULED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,DELIVERY_RECORDED_DATE
SCMS-83730,ASN-9481,Ocean,0011-03-04,0011-03-04,0011-03-04
SCMS-188290,ASN-20951,Air,0013-08-08,0013-08-08,0013-08-08
SCMS-227720,ASN-25269,Air,0014-05-06,0014-05-06,0014-05-15
SCMS-232310,ASN-25543,Air,0014-04-28,0014-04-28,0014-04-28
SCMS-132510,ASN-13949,Air,0012-06-29,0012-06-29,0012-06-29
SCMS-170640,ASN-18068,Air,0013-04-16,0013-04-16,0013-04-16
SCMS-164560,ASN-18406,Air,0013-03-13,0013-03-13,0013-03-13
SCMS-75520,ASN-8545,Air,0010-10-06,0010-10-06,0010-10-06
SCMS-278621,ASN-33339,Truck,0015-07-15,0015-07-15,0015-07-15
SCMS-268601,ASN-31659,Air,0015-05-12,0015-05-12,0015-05-12
SCMS-82750,ASN-8080,Air,0010-10-22,0010-10-22,0010-10-22
SCMS-58220,ASN-6150,Air,0010-03-04,0010-03-04,0010-03-04
SCMS-74010,ASN-7683,Air,0010-08-05,0010-08-05,0010-08-05
SCMS-137200,ASN-14984,Air,0012-06-15,0012-06-15,0012-06-15
SCMS-49641,ASN-5136,Truck,0009-08-05,0009-08-05,0009-08-05
SCMS-144190,ASN-16132,Air,0012-09-18,0012-09-18,0012-09-18
SCMS-83350,ASN-9219,Air,0010-12-12,0010-12-12,0010-12-12
SCMS-104370,ASN-11046,Ocean,0011-08-15,0011-08-15,0011-08-15
SCMS-259079,ASN-33852,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-153840,ASN-16410,Air,0012-09-25,0012-09-25,0012-09-25
SCMS-239410,ASN-26738,Air,0014-09-05,0014-09-05,0014-09-16
SCMS-189230,ASN-20474,Air,0013-09-11,0013-09-11,0013-09-11
SCMS-68940,ASN-7597,Air,0010-09-07,0010-09-07,0010-09-07
SCMS-97850,ASN-11024,Air,0011-06-22,0011-06-22,0011-06-22
SCMS-75660,ASN-8695,Ocean,0010-10-12,0010-12-15,0010-12-15
SCMS-87910,ASN-9578,Air,0011-03-04,0011-03-04,0011-03-04
SCMS-240220,ASN-26559,Air,0014-07-18,0014-07-18,0014-07-31
SCMS-183950,ASN-19166,Truck,0013-04-16,0013-04-16,0013-04-16
SCMS-57140,ASN-6265,Air,0010-03-15,0010-03-15,0010-03-15
SCMS-104310,ASN-11148,Air,0011-07-19,0011-07-19,0011-07-19
SCMS-259075,ASN-32122,Truck,0015-05-12,0015-05-12,0015-05-12
SCMS-166120,ASN-17672,Air,0013-01-29,0013-01-29,0013-01-29
SCMS-182800,ASN-19649,Air,0013-06-11,0013-06-11,0013-06-11
SCMS-212700,ASN-22771,Air,0013-12-17,0013-12-17,0013-12-20
SCMS-83330,ASN-9332,Air,0011-01-07,0011-01-07,0011-01-07
SCMS-201900,ASN-23392,Air,0014-01-23,0014-01-23,0014-01-27
SCMS-262980,ASN-30463,Ocean,0015-04-09,0015-04-09,0015-04-13
SCMS-169330,ASN-18422,Air,0013-04-30,0013-04-30,0013-04-30
SCMS-75480,ASN-8755,Air,0010-12-13,0010-12-11,0010-12-11
SCMS-108020,ASN-13965,Air,0012-03-20,0012-03-20,0012-03-20
SCMS-199283,ASN-27980,Truck,0014-08-27,0014-08-27,0014-08-27
SCMS-247360,ASN-27766,Air,0014-09-10,0014-09-10,0014-10-01
SCMS-84411,ASN-9660,Air,0011-02-09,0011-02-09,0011-02-09
SCMS-118170,ASN-12941,Air,0011-12-13,0011-12-13,0011-12-13
SCMS-285060,ASN-33424,Air,0015-08-26,0015-08-26,0015-08-26
SCMS-204300,ASN-21701,Air,0013-10-18,0013-10-26,0013-10-29
SCMS-68980,ASN-7526,Air,0010-08-24,0010-08-24,0010-08-24
SCMS-61200,ASN-6004,Air,0010-02-09,0010-02-09,0010-02-09
SCMS-137552,ASN-15729,Air,0012-08-07,0012-08-07,0012-08-07
SCMS-111240,ASN-12090,Air,0011-09-23,0011-09-23,0011-09-23
SCMS-277340,ASN-32255,Air,0015-07-15,0015-07-15,0015-07-15
SCMS-280220,ASN-32231,Air,0015-07-23,0015-07-23,0015-07-29
SCMS-123520,ASN-13475,Air,0012-03-01,0012-03-01,0012-03-01
SCMS-162861,ASN-18311,Air,0013-04-10,0013-04-10,0013-04-10
SCMS-272170,ASN-31958,Air,0015-07-02,0015-07-02,0015-07-03
SCMS-259071,ASN-29597,Truck,0014-11-28,0014-11-28,0014-11-28
SCMS-182801,ASN-19657,Air,0013-07-03,0013-07-03,0013-07-03
SCMS-219220,ASN-25454,Air,0014-05-02,0014-05-02,0014-05-07
SCMS-54980,ASN-5373,Truck,0009-10-19,0009-10-19,0009-10-19
SCMS-293540,ASN-33245,Air,0015-08-24,0015-08-24,0015-08-28
SCMS-129870,ASN-13373,Air,0012-01-24,0012-01-26,0012-01-26
SCMS-84940,ASN-10070,Ocean,0011-04-27,0011-04-27,0011-04-27
SCMS-56540,ASN-7741,Air,0010-08-23,0010-08-23,0010-08-23
SCMS-49631,ASN-5444,Truck,0009-09-14,0009-10-09,0009-10-09
SCMS-60720,ASN-6175,Air,0010-03-16,0010-03-16,0010-03-16
SCMS-72390,ASN-9567,Air,0011-02-14,0011-02-14,0011-02-14
SCMS-93580,ASN-9951,Ocean,0011-04-08,0011-04-08,0011-04-08
SCMS-233940,ASN-26454,Air,0014-07-14,0014-07-14,0014-07-16
SCMS-198780,ASN-20860,Air,0013-09-24,0013-09-24,0013-09-24
SCMS-124140,ASN-13540,Air,0012-02-06,0012-02-06,0012-02-06
SCMS-210120,ASN-24394,Air,0014-04-23,0014-04-23,0014-04-23
SCMS-162440,ASN-18175,Air,0013-01-09,0013-02-26,0013-02-26
SCMS-259074,ASN-31070,Truck,0015-03-09,0015-03-09,0015-03-09
SCMS-132180,ASN-13412,Air,0012-01-18,0012-01-18,0012-01-18
SCMS-47770,ASN-5364,Air,0009-11-27,0009-11-27,0009-11-27
SCMS-262840,ASN-31820,Ocean,0015-07-03,0015-07-03,0015-07-13
SCMS-83790,ASN-10250,Ocean,0011-02-01,0011-05-03,0011-05-03
SCMS-98320,ASN-12361,Air,0011-10-31,0011-10-31,0011-10-31
SCMS-117230,ASN-13952,Air,0012-03-29,0012-03-29,0012-03-29
SCMS-164660,ASN-18971,Air,0013-05-16,0013-05-16,0013-05-16
SCMS-250100,ASN-28054,Air,0014-09-26,0014-09-26,0014-09-29
SCMS-100632,ASN-10905,Air,0011-07-14,0011-07-14,0011-07-14
SCMS-138580,ASN-14408,Air,0012-04-22,0012-04-22,0012-04-22
SCMS-244850,ASN-27243,Air,0014-07-29,0014-07-29,0014-08-14
SCMS-149610,ASN-15367,Air,0012-07-09,0012-07-09,0012-07-09
SCMS-133330,ASN-14559,Air,0012-04-25,0012-04-25,0012-04-25
SCMS-48840,ASN-5452,Air,0009-11-23,0009-11-23,0009-11-23
SCMS-117400,ASN-12550,Air,0011-10-27,0011-10-27,0011-10-27
SCMS-259077,ASN-33478,Truck,0015-07-24,0015-07-24,0015-07-24
SCMS-272170,ASN-32107,Air,0015-07-02,0015-07-07,0015-07-07
SCMS-84930,ASN-12601,Ocean,0011-12-13,0011-12-13,0011-12-13
SCMS-238552,ASN-27609,Truck,0014-08-05,0014-08-05,0014-08-05
SCMS-100631,ASN-10904,Air,0011-07-14,0011-07-14,0011-07-14
SCMS-219200,ASN-24662,Air,0014-04-25,0014-04-25,0014-04-25
SCMS-104100,ASN-13291,Ocean,0012-01-12,0012-01-27,0012-01-27
SCMS-210541,ASN-24373,Ocean,0014-05-09,0014-05-09,0014-05-12
SCMS-54980,ASN-5373,Truck,0009-10-19,0009-10-19,0009-10-19
SCMS-129500,ASN-15286,Air,0012-06-29,0012-06-29,0012-06-29
SCMS-211070,ASN-23340,Air,0013-12-23,0013-12-23,0014-04-09
SCMS-210020,ASN-24764,Air,0014-04-04,0014-04-04,0014-04-05
SCMS-98350,ASN-10471,Air,0011-05-17,0011-05-17,0011-05-17
SCMS-58382,ASN-7490,Air,0010-07-29,0010-07-29,0010-07-29
SCMS-188801,ASN-21568,Air,0013-10-17,0013-10-17,0013-11-06
SCMS-145520,ASN-15795,Air,0012-08-22,0012-08-22,0012-08-22
SCMS-174390,ASN-18903,Air,0013-04-25,0013-04-25,0013-04-25
SCMS-227720,ASN-25267,Air,0014-05-06,0014-05-06,0014-05-15
SCMS-171670,ASN-17984,Air,0013-02-20,0013-02-20,0013-02-20
SCMS-62460,ASN-6355,Air,0010-03-29,0010-03-29,0010-03-29
SCMS-215051,ASN-24722,Air,0014-03-14,0014-03-14,0014-03-20
SCMS-240191,ASN-27659,Ocean,0014-10-28,0014-10-28,0014-11-19
SCMS-123600,ASN-13410,Air,0012-02-18,0012-02-18,0012-02-18
SCMS-62460,ASN-6355,Air,0010-03-29,0010-03-29,0010-03-29
SCMS-141660,ASN-16315,Air,0012-10-20,0012-10-20,0012-10-20
SCMS-267020,ASN-29764,Truck,0014-12-10,0014-12-10,0014-12-10
SCMS-199710,ASN-23182,Air,0014-01-08,0014-01-08,0014-01-08
SCMS-76980,ASN-7444,Air,0010-08-07,0010-08-09,0010-08-09
SCMS-215580,ASN-24545,Air,0014-03-07,0014-03-07,0014-03-15
SCMS-141410,ASN-15046,Air,0012-06-05,0012-06-05,0012-06-05
SCMS-239730,ASN-30244,Air,0015-05-05,0015-05-12,0015-05-14
SCMS-57730,ASN-6229,Air,0010-03-05,0010-03-05,0010-03-05
SCMS-188500,ASN-21817,Air,0013-10-23,0013-10-23,0013-10-24
SCMS-189360,ASN-21230,Air,0013-09-17,0013-09-13,0013-09-13
SCMS-132510,ASN-13948,Air,0012-06-29,0012-06-29,0012-06-29
SCMS-198140,ASN-21069,Air,0013-08-30,0013-08-30,0013-08-30
SCMS-49090,ASN-7249,Air,0010-07-01,0010-07-01,0010-07-01
SCMS-106770,ASN-11664,Air,0011-07-25,0011-07-25,0011-07-25
SCMS-56300,ASN-6250,Air,0010-03-20,0010-03-20,0010-03-20
SCMS-93550,ASN-10573,Ocean,0011-06-13,0011-06-13,0011-06-13
SCMS-224840,ASN-24721,Air,0014-04-04,0014-04-04,0014-04-28
SCMS-106740,ASN-11398,Air,0011-07-22,0011-07-22,0011-07-22
SCMS-103290,ASN-10811,Air,0011-06-27,0011-06-27,0011-06-27
SCMS-71370,ASN-7373,Truck,0010-05-31,0010-05-31,0010-05-31
SCMS-198222,ASN-24720,Air,0014-03-27,0014-03-27,0014-03-27
SCMS-259075,ASN-32138,Truck,0015-05-12,0015-05-12,0015-05-12
SCMS-62340,ASN-7341,Air,0010-06-23,0010-06-23,0010-06-23
SCMS-204990,ASN-22828,Air,0013-11-29,0013-11-29,0013-12-02
SCMS-188700,ASN-21668,Air,0013-09-25,0013-09-25,0013-09-25
SCMS-235370,ASN-26443,Air,0014-08-08,0014-08-08,0014-09-29
SCMS-164000,ASN-18533,Air,0013-03-20,0013-03-20,0013-03-20
SCMS-83770,ASN-9941,Ocean,0011-04-26,0011-04-26,0011-04-26
SCMS-259078,ASN-33470,Truck,0015-07-24,0015-07-24,0015-07-24
SCMS-87770,ASN-9407,Air,0011-02-09,0011-02-09,0011-02-09
SCMS-153770,ASN-15931,Air,0012-09-11,0012-09-11,0012-09-11
SCMS-276200,ASN-31730,Air,0015-06-16,0015-06-16,0015-06-24
SCMS-199283,ASN-27978,Truck,0014-08-27,0014-08-27,0014-08-27
SCMS-253021,ASN-31639,Air,0015-06-09,0015-06-09,0015-06-09
SCMS-176290,ASN-19068,Air,0013-06-04,0013-06-04,0013-06-04
SCMS-118360,ASN-12610,Air,0011-12-12,0011-12-12,0011-12-12
SCMS-240830,ASN-27476,Air,0014-08-19,0014-09-02,0014-09-17
SCMS-107790,ASN-11120,Air,0011-07-01,0011-07-01,0011-07-01
SCMS-259075,ASN-32138,Truck,0015-05-12,0015-05-12,0015-05-12
SCMS-62490,ASN-6190,Air,0010-03-15,0010-03-15,0010-03-15
SCMS-199287,ASN-27750,Truck,0014-08-13,0014-08-13,0014-08-13
SCMS-51251,ASN-5341,Truck,0009-10-07,0009-10-07,0009-10-07
SCMS-253440,ASN-29097,Air,0014-11-19,0014-11-19,0014-11-19
SCMS-199283,ASN-27979,Truck,0014-08-27,0014-08-27,0014-08-27
SCMS-68720,ASN-7538,Air,0010-07-19,0010-07-29,0010-07-29
SCMS-83770,ASN-10127,Ocean,0011-04-26,0011-04-26,0011-04-26
SCMS-280220,ASN-32231,Air,0015-07-23,0015-07-23,0015-07-29
SCMS-68740,ASN-7725,Air,0010-09-01,0010-09-01,0010-09-01
SCMS-199289,ASN-28034,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-238553,ASN-28021,Truck,0014-08-28,0014-08-28,0014-08-28
SCMS-199289,ASN-28037,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-103490,ASN-11043,Ocean,0011-09-02,0011-09-02,0011-09-02
SCMS-120460,ASN-12339,Air,0012-01-11,0012-01-11,0012-01-11
SCMS-259073,ASN-30671,Truck,0015-02-12,0015-02-12,0015-02-12
SCMS-108100,ASN-11579,Air,0011-08-11,0011-08-11,0011-08-11
SCMS-156320,ASN-17177,Air,0012-12-05,0012-12-05,0012-12-05
SCMS-251510,ASN-29876,Air,0015-01-26,0015-01-26,0015-01-27
SCMS-162160,ASN-17088,Air,0012-12-25,0012-12-25,0012-12-25
SCMS-245070,ASN-27206,Air,0014-08-20,0014-08-20,0014-08-20
SCMS-259410,ASN-28998,Air,0014-11-03,0014-11-03,0014-11-05
SCMS-233950,ASN-26826,Ocean,0014-10-20,0014-10-20,0014-10-24
SCMS-123600,ASN-13410,Air,0012-02-18,0012-02-18,0012-02-18
SCMS-233981,ASN-27710,Ocean,0014-10-28,0014-10-28,0014-11-21
SCMS-239410,ASN-26738,Air,0014-09-05,0014-09-05,0014-09-16
SCMS-177182,ASN-19520,Air,0013-06-10,0013-06-10,0013-06-10
SCMS-70750,ASN-7387,Air,0010-07-08,0010-07-08,0010-07-08
SCMS-133410,ASN-15704,Air,0012-07-31,0012-07-31,0012-07-31
SCMS-133400,ASN-14924,Air,0012-05-18,0012-05-18,0012-05-18
SCMS-56200,ASN-5946,Air,0010-03-11,0010-03-11,0010-03-11
SCMS-93520,ASN-9934,Ocean,0011-06-26,0011-04-07,0011-04-07
SCMS-259076,ASN-32524,Truck,0015-06-02,0015-06-02,0015-06-02
SCMS-236750,ASN-25904,Air,0014-06-24,0014-06-24,0014-06-24
SCMS-237810,ASN-28673,Air,0014-11-10,0014-11-10,0014-11-12
SCMS-123540,ASN-14321,Air,0012-04-16,0012-04-16,0012-04-16
SCMS-81710,ASN-8632,Air,0010-11-29,0010-11-29,0010-11-29
SCMS-141780,ASN-14979,Air,0012-06-05,0012-06-05,0012-06-05
SCMS-210150,ASN-24398,Air,0014-04-23,0014-04-23,0014-04-23
SCMS-261420,ASN-30164,Air,0015-03-19,0015-03-19,0015-03-19
SCMS-177150,ASN-19530,Ocean,0013-07-25,0013-07-25,0013-07-25
SCMS-47760,ASN-4974,Air,0009-10-21,0009-10-21,0009-10-21
SCMS-240580,ASN-27034,Air Charter,0014-07-23,0014-07-23,0014-07-29
SCMS-98041,ASN-14350,Air,0012-05-21,0012-05-21,0012-05-21
SCMS-183950,ASN-19166,Truck,0013-04-16,0013-04-16,0013-04-16
SCMS-206530,ASN-24149,Air,0014-02-07,0014-02-07,0014-02-10
SCMS-189141,ASN-21848,Air,0013-11-11,0013-11-11,0013-11-13
SCMS-92610,ASN-9635,Air,0011-03-16,0011-03-16,0011-03-16
SCMS-189060,ASN-20777,Air,0013-11-20,0013-11-20,0013-11-26
SCMS-71450,ASN-8079,Air,0010-12-01,0010-12-01,0010-12-01
SCMS-235440,ASN-30243,Air,0015-04-28,0015-04-28,0015-04-28
SCMS-259078,ASN-33472,Truck,0015-07-24,0015-07-24,0015-07-24
SCMS-180000,ASN-18805,Air,0013-04-18,0013-04-18,0013-04-18
SCMS-68980,ASN-7662,Air,0010-08-24,0010-09-20,0010-09-20
SCMS-247360,ASN-27769,Air,0014-09-10,0014-09-10,0014-10-03
SCMS-200921,ASN-22955,Air,0014-02-11,0014-02-11,0014-02-11
SCMS-200920,ASN-21751,Air,0013-10-18,0013-10-18,0013-10-18
SCMS-258570,ASN-30652,Air,0015-03-11,0015-03-11,0015-03-16
SCMS-129760,ASN-15231,Air,0012-06-22,0012-06-22,0012-06-22
SCMS-164530,ASN-18730,Air,0013-04-09,0013-04-09,0013-04-09
SCMS-259075,ASN-32122,Truck,0015-05-12,0015-05-12,0015-05-12
SCMS-272170,ASN-32106,Air,0015-07-02,0015-07-07,0015-07-07
SCMS-188291,ASN-22377,Air,0013-11-13,0013-11-13,0013-11-14
SCMS-54980,ASN-5373,Truck,0009-10-19,0009-10-19,0009-10-19
SCMS-215410,ASN-23875,Truck,0014-01-13,0014-01-13,0014-01-13
SCMS-103150,ASN-11149,Air,0011-09-03,0011-09-03,0011-09-03
SCMS-253260,ASN-28279,Air,0014-11-04,0014-11-04,0014-11-20
SCMS-186920,ASN-20340,Air,0013-09-05,0013-09-05,0013-09-05
SCMS-59690,ASN-7107,Air,0010-06-10,0010-06-10,0010-06-10
SCMS-116850,ASN-12886,Air,0012-01-30,0012-01-30,0012-01-30
SCMS-280210,ASN-31750,Air,0015-07-02,0015-07-02,0015-07-30
SCMS-50950,ASN-5006,Truck,0009-09-03,0009-09-03,0009-09-03
SCMS-210440,ASN-23016,Air,0014-01-23,0014-01-23,0014-01-24
SCMS-45670,ASN-5525,Air,0009-12-04,0009-12-04,0009-12-04
SCMS-121850,ASN-13536,Air,0012-02-20,0012-02-20,0012-02-20
SCMS-63980,ASN-6490,Air,0010-04-09,0010-04-09,0010-04-09
SCMS-238553,ASN-28021,Truck,0014-08-28,0014-08-28,0014-08-28
SCMS-153790,ASN-16513,Air,0012-10-04,0012-10-04,0012-10-04
SCMS-248220,ASN-27913,Air,0014-09-18,0014-09-18,0014-09-19
SCMS-189360,ASN-21234,Air,0013-09-17,0013-09-16,0013-09-16
SCMS-164680,ASN-18664,Air,0013-04-02,0013-04-02,0013-04-02
SCMS-103110,ASN-11031,Air,0011-07-07,0011-07-07,0011-07-07
SCMS-228080,ASN-29972,Air,0015-01-23,0015-01-23,0015-01-23
SCMS-270770,ASN-31785,Air,0015-05-07,0015-05-07,0015-05-22
SCMS-123530,ASN-14319,Air,0012-04-24,0012-04-24,0012-04-24
SCMS-238553,ASN-28021,Truck,0014-08-28,0014-08-28,0014-08-28
SCMS-136930,ASN-14644,Air,0012-05-25,0012-05-25,0012-05-25
SCMS-91830,ASN-9057,Air,0011-01-14,0011-01-14,0011-01-14
SCMS-264780,ASN-30261,Air,0015-02-10,0015-02-10,0015-02-18
SCMS-166140,ASN-17572,Air,0013-01-09,0013-01-09,0013-01-09
SCMS-104240,ASN-12269,Ocean,0011-11-18,0011-11-18,0011-11-18
SCMS-84250,ASN-9052,Ocean,0010-12-15,0010-12-15,0010-12-15
SCMS-259079,ASN-33852,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-183050,ASN-19389,Air,0013-05-22,0013-05-22,0013-05-22
SCMS-72870,ASN-7106,Truck,0010-05-12,0010-05-12,0010-05-12
SCMS-52270,ASN-4928,Air,0009-09-24,0009-09-24,0009-09-24
SCMS-145470,ASN-15048,Air,0012-08-02,0012-08-02,0012-08-02
SCMS-210120,ASN-24394,Air,0014-04-23,0014-04-23,0014-04-23
SCMS-69220,ASN-7411,Air,0010-07-16,0010-07-16,0010-07-16
SCMS-103360,ASN-11433,Ocean,0011-09-02,0011-09-14,0011-09-14
SCMS-263670,ASN-30942,Air,0015-04-14,0015-04-14,0015-04-14
SCMS-202560,ASN-22984,Air,0013-12-10,0013-12-12,0013-12-13
SCMS-103390,ASN-12169,Ocean,0011-10-10,0011-11-03,0011-11-03
SCMS-259078,ASN-33470,Truck,0015-07-24,0015-07-24,0015-07-24
SCMS-259078,ASN-33470,Truck,0015-07-24,0015-07-24,0015-07-24
SCMS-83890,ASN-9513,Ocean,0011-02-24,0011-02-24,0011-02-24
SCMS-77250,ASN-8909,Air,0010-12-08,0010-12-08,0010-12-08
SCMS-260780,ASN-31452,Air,0015-05-05,0015-05-05,0015-05-11
SCMS-226251,ASN-27964,Air,0014-11-03,0014-11-03,0014-11-03
SCMS-149610,ASN-15368,Air,0012-07-09,0012-07-09,0012-07-09
SCMS-238555,ASN-29257,Truck,0014-11-05,0014-11-05,0014-11-05
SCMS-54980,ASN-5372,Truck,0009-10-21,0009-10-21,0009-10-21
SCMS-47550,ASN-4512,Air,0009-08-05,0009-08-05,0009-08-05
SCMS-238552,ASN-27608,Truck,0014-08-05,0014-08-05,0014-08-05
SCMS-260700,ASN-29931,Air,0015-01-19,0015-01-20,0015-01-22
SCMS-54140,ASN-5318,Air,0009-11-04,0009-11-04,0009-11-04
SCMS-164000,ASN-18532,Air,0013-03-20,0013-03-21,0013-03-21
SCMS-245260,ASN-29409,Air,0014-12-22,0014-12-22,0015-01-13
SCMS-156310,ASN-17176,Air,0012-12-14,0012-12-14,0012-12-14
SCMS-189070,ASN-20218,Air,0013-11-28,0013-11-28,0013-12-03
SCMS-239810,ASN-27324,Air,0014-09-30,0014-09-30,0014-10-21
SCMS-137421,ASN-15443,Air,0012-07-20,0012-07-20,0012-07-20
SCMS-159081,ASN-19430,Air,0013-05-21,0013-05-21,0013-05-21
SCMS-198222,ASN-24715,Air,0014-03-27,0014-03-27,0014-03-27
SCMS-142320,ASN-15425,Air,0012-07-05,0012-07-05,0012-07-05
SCMS-236060,ASN-27814,Air,0014-09-22,0014-09-15,0014-09-17
SCMS-51270,ASN-5524,Air,0009-12-15,0009-12-15,0009-12-15
SCMS-71370,ASN-7373,Truck,0010-05-31,0010-05-31,0010-05-31
SCMS-202390,ASN-23686,Air,0014-02-14,0014-02-14,0014-02-18
SCMS-239740,ASN-26572,Air,0014-09-12,0014-09-12,0014-09-17
SCMS-145310,ASN-16124,Air,0012-10-02,0012-10-02,0012-10-02
SCMS-145310,ASN-16124,Air,0012-10-02,0012-10-02,0012-10-02
SCMS-145530,ASN-16123,Air,0012-10-09,0012-10-09,0012-10-09
SCMS-148370,ASN-16472,Ocean,0012-12-20,0012-12-20,0012-12-20
SCMS-199289,ASN-28036,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-259079,ASN-33851,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-75381,ASN-7842,Air,0010-09-08,0010-09-08,0010-09-08
SCMS-281650,ASN-32442,Air,0015-07-07,0015-07-07,0015-07-07
SCMS-235960,ASN-27544,Air,0014-08-22,0014-08-22,0014-08-26
SCMS-264740,ASN-30492,Air,0015-02-27,0015-02-27,0015-03-01
SCMS-280220,ASN-32231,Air,0015-07-23,0015-07-23,0015-07-29
SCMS-235810,ASN-27124,Air,0014-08-06,0014-08-06,0014-08-15
SCMS-189361,ASN-21237,Air,0013-09-16,0013-09-16,0013-09-16
SCMS-259071,ASN-29597,Truck,0014-11-28,0014-11-28,0014-11-28
SCMS-260210,ASN-30569,Air,0015-02-16,0015-02-16,0015-03-12
SCMS-51240,ASN-4829,Air,0009-10-16,0009-10-16,0009-10-16
SCMS-202560,ASN-22986,Air,0013-12-10,0013-12-12,0013-12-13
SCMS-123590,ASN-13057,Ocean,0012-01-16,0012-01-23,0012-01-23
SCMS-259072,ASN-30377,Truck,0015-01-26,0015-01-26,0015-01-26
SCMS-90651,ASN-10895,Air,0011-08-04,0011-08-04,0011-08-04
SCMS-156130,ASN-17075,Air,0012-11-29,0012-11-29,0012-11-29
SCMS-259072,ASN-30377,Truck,0015-01-26,0015-01-26,0015-01-26
SCMS-129780,ASN-13341,Ocean,0012-04-13,0012-04-13,0012-04-13
SCMS-244400,ASN-28662,Air,0014-10-28,0014-10-28,0014-10-28
SCMS-259079,ASN-33852,Truck,0015-08-24,0015-08-24,0015-08-24
SCMS-204360,ASN-21528,Air,0013-09-26,0013-09-26,0013-09-26
SCMS-87700,ASN-9709,Air,0011-02-24,0011-02-24,0011-02-24
SCMS-97120,ASN-9973,Air,0011-05-16,0011-05-16,0011-05-16
SCMS-138580,ASN-14408,Air,0012-04-22,0012-04-22,0012-04-22
SCMS-199289,ASN-28036,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-259073,ASN-30671,Truck,0015-02-12,0015-02-12,0015-02-12
SCMS-238556,ASN-31854,Truck,0015-04-28,0015-04-28,0015-04-28
SCMS-177620,ASN-20368,Air,0013-08-01,0013-08-01,0013-08-01
SCMS-232310,ASN-25925,Air,0014-04-28,0014-06-16,0014-06-17
SCMS-199283,ASN-27975,Truck,0014-08-27,0014-08-27,0014-08-27
SCMS-240120,ASN-26692,Air,0014-09-09,0014-09-09,0014-09-10
SCMS-199289,ASN-28037,Truck,0014-08-29,0014-08-29,0014-08-29
SCMS-215200,ASN-23390,Air,0014-02-07,0014-02-07,0014-02-13
SCMS-96930,ASN-10455,Air,0011-04-19,0011-04-19,0011-04-19
SCMS-199800,ASN-22999,Air,0013-12-23,0013-12-23,0013-12-23
SCMS-198222,ASN-24718,Air,0014-03-27,0014-03-27,0014-03-27
SCMS-52430,ASN-5474,Air,0009-11-23,0009-11-23,0009-11-23
SCMS-184970,ASN-20150,Air,0013-08-05,0013-08-05,0013-08-05
SCMS-148440,ASN-15571,Ocean,0012-10-22,0012-10-22,0012-10-22
SCMS-68940,ASN-8040,Air,0010-09-07,0010-10-15,0010-10-15
SCMS-127510,ASN-13212,Air,0012-02-08,0012-02-08,0012-02-08
SCMS-182810,ASN-19486,Air,0013-06-11,0013-06-11,0013-06-11
SCMS-94240,ASN-9436,Air,0011-03-10,0011-03-10,0011-03-10
SCMS-98040,ASN-12152,Air,0011-09-12,0011-09-12,0011-09-12
SCMS-77240,ASN-7561,Air,0010-07-22,0010-07-22,0010-07-22
SCMS-51810,ASN-4979,Air,0009-10-08,0009-10-08,0009-10-08
SCMS-215410,ASN-23875,Truck,0014-01-13,0014-01-13,0014-01-13
SCMS-109250,ASN-11441,Air,0011-08-09,0011-08-11,0011-08-11
SCMS-233920,ASN-27200,Air,0014-08-29,0014-08-29,0014-09-03
SCMS-232850,ASN-25559,Air,0014-06-24,0014-06-24,0014-06-24
SCMS-193860,ASN-21926,Air,0013-11-21,0013-11-21,0013-11-21
SCMS-93490,ASN-10251,Ocean,0011-04-04,0011-05-27,0011-05-27
SCMS-170580,ASN-18701,Air,0013-07-11,0013-07-11,0013-07-11
SCMS-71420,ASN-7131,Air,0010-08-02,0010-08-02,0010-08-02
SCMS-71370,ASN-7373,Truck,0010-05-31,0010-05-31,0010-05-31
SCMS-183950,ASN-19166,Truck,0013-04-16,0013-04-16,0013-04-16
SCMS-202560,ASN-22985,Air,0013-12-10,0013-12-12,0013-12-13
SCMS-87290,ASN-9000,Air,0010-12-17,0010-12-21,0010-12-21
SCMS-251671,ASN-29771,Air,0015-01-15,0015-01-15,0015-02-24
SCMS-259072,ASN-30377,Truck,0015-01-26,0015-01-26,0015-01-26
SCMS-198541,ASN-22494,Air,0013-11-16,0013-11-16,0013-11-21
SCMS-272170,ASN-32106,Air,0015-07-02,0015-07-07,0015-07-07
SCMS-238551,ASN-26882,Truck,0014-06-25,0014-06-25,0014-06-25
SCMS-236060,ASN-27813,Air,0014-09-22,0014-09-15,0014-09-17
SCMS-171680,ASN-18883,Air,0013-04-29,0013-04-29,0013-04-29
SCMS-199580,ASN-21349,Air,0013-09-20,0013-09-20,0013-09-20
SCMS-238553,ASN-28021,Truck,0014-08-28,0014-08-28,0014-08-28
SCMS-149790,ASN-23519,Air,0014-03-17,0014-03-17,0014-03-17
