ORDER_ID,FREIGHT_COST,SHIPMENT_MODE,DELIVERY_RECORDED_DATE
SCMS-260800,865.67,Air,0015-02-18
SCMS-180960,13257.25,Air,0013-08-14
SCMS-192080,265,Air,0013-11-21
SCMS-124900,16090.59,Air,0012-01-17
SCMS-259071,Freight Included in Commodity Cost,Truck,0014-11-28
SCMS-201930,1090.87,Air,0013-10-18
SCMS-200851,3245.39,Air,0014-03-22
SCMS-236050,3708.72,Air,0014-11-04
SCMS-200891,51331.09,Air,0014-05-15
SCMS-68750,3646.1,Air,0011-01-25
SCMS-242720,4316.34,Air,0014-12-10
SCMS-200920,4124.74,Air,0013-10-18
SCMS-176300,8163.83,Air,0013-07-01
SCMS-189220,2581.83,Air,0013-07-09
SCMS-236070,2800.95,Air,0014-11-08
SCMS-261060,34778.32,Air,0015-02-13
SCMS-54980,Freight Included in Commodity Cost,Truck,0009-10-19
SCMS-64580,3538.57,Air,0010-03-30
SCMS-189360,20583.37,Air,0013-09-17
SCMS-250110,33228.68,Air,0014-10-06
SCMS-114990,21952.35,Air,0011-10-29
SCMS-238950,20621.1,Air,0014-08-15
SCMS-109830,5864.56,Air,0011-07-12
SCMS-215410,Freight Included in Commodity Cost,Truck,0014-01-13
SCMS-123870,5300.24,Air,0011-12-01
SCMS-176980,7152.99,Air,0013-05-17
SCMS-272160,Invoiced Separately,Air,0015-06-05
SCMS-215600,979.14,Air,0014-07-08
SCMS-212350,3868.24,Air,0014-03-21
SCMS-176190,5970.85,Air,0013-05-24
SCMS-62830,10612.93,Air,0010-03-04
SCMS-156530,41585.93,Air,0012-11-01
SCMS-190721,8263.16,Air,0013-12-02
SCMS-235410,1176.54,Air,0014-08-12
SCMS-155700,3216.15,Air,0013-01-15
SCMS-117380,See ASN-12145 (ID#:13696),Air,0011-09-27
SCMS-48280,1162.52,Air,0009-09-28
SCMS-108720,26014.88,Air,0011-07-27
SCMS-238554,Freight Included in Commodity Cost,Truck,0014-10-03
SCMS-210920,8403.67,Air,0014-03-22
SCMS-103970,10511.33,Ocean,0011-09-02
SCMS-84200,25199.31,Ocean,0011-03-14
SCMS-93420,5810.56,Air,0011-02-28
SCMS-238555,Freight Included in Commodity Cost,Truck,0014-11-05
SCMS-126230,2205.25,Air,0012-07-05
SCMS-60170,Freight Included in Commodity Cost,Truck,0009-12-29
SCMS-259085,Freight Included in Commodity Cost,Truck,0015-07-14
SCMS-91340,Freight Included in Commodity Cost,Air,0011-02-09
SCMS-104380,4232.71,Ocean,0011-10-10
SCMS-108030,27236.25,Air,0011-09-08
SCMS-68980,Freight Included in Commodity Cost,Air,0011-03-04
SCMS-259074,Freight Included in Commodity Cost,Truck,0015-03-09
SCMS-155321,28734.43,Air,0012-11-27
SCMS-177180,8768.76,Ocean,0013-08-07
SCMS-177160,7558.01,Ocean,0013-08-07
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-253020,14603.71,Air,0015-04-30
SCMS-74750,2486.62,Air,0010-09-13
SCMS-80900,1742.12,Air,0010-09-08
SCMS-233990,14650.41,Air,0014-09-17
SCMS-83730,7334.83,Ocean,0011-03-04
SCMS-188290,20822.73,Air,0013-08-08
SCMS-227720,Freight Included in Commodity Cost,Air,0014-05-15
SCMS-232310,37680.04,Air,0014-04-28
SCMS-132510,14959.84,Air,0012-06-29
SCMS-170640,2570.86,Air,0013-04-16
SCMS-164560,7308.37,Air,0013-03-13
SCMS-75520,7707.42,Air,0010-10-06
SCMS-278621,Freight Included in Commodity Cost,Truck,0015-07-15
SCMS-268601,1028.1,Air,0015-05-12
SCMS-82750,5834.1,Air,0010-10-22
SCMS-58220,435,Air,0010-03-04
SCMS-74010,Freight Included in Commodity Cost,Air,0010-08-05
SCMS-137200,4978.09,Air,0012-06-15
SCMS-49641,Freight Included in Commodity Cost,Truck,0009-08-05
SCMS-144190,28595.45,Air,0012-09-18
SCMS-83350,Freight Included in Commodity Cost,Air,0010-12-12
SCMS-104370,47101.63,Ocean,0011-08-15
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-153840,8969.97,Air,0012-09-25
SCMS-239410,3196.31,Air,0014-09-16
SCMS-189230,38354.26,Air,0013-09-11
SCMS-68940,4263.07,Air,0010-09-07
SCMS-97850,18207.5,Air,0011-06-22
SCMS-75660,Freight Included in Commodity Cost,Ocean,0010-12-15
SCMS-87910,180,Air,0011-03-04
SCMS-240220,2949.23,Air,0014-07-31
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-57140,11648.31,Air,0010-03-15
SCMS-104310,15794.47,Air,0011-07-19
SCMS-259075,Freight Included in Commodity Cost,Truck,0015-05-12
SCMS-166120,1222.31,Air,0013-01-29
SCMS-182800,2190.78,Air,0013-06-11
SCMS-212700,4760.43,Air,0013-12-20
SCMS-83330,Freight Included in Commodity Cost,Air,0011-01-07
SCMS-201900,9275.59,Air,0014-01-27
SCMS-262980,20526.23,Ocean,0015-04-13
SCMS-169330,25485.81,Air,0013-04-30
SCMS-75480,4876.31,Air,0010-12-11
SCMS-108020,20082.38,Air,0012-03-20
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-247360,13489.96,Air,0014-10-01
SCMS-84411,Freight Included in Commodity Cost,Air,0011-02-09
SCMS-118170,7938.18,Air,0011-12-13
SCMS-285060,Freight Included in Commodity Cost,Air,0015-08-26
SCMS-204300,31434.31,Air,0013-10-29
SCMS-68980,2154.51,Air,0010-08-24
SCMS-61200,15236.52,Air,0010-02-09
SCMS-137552,27894.81,Air,0012-08-07
SCMS-111240,5433.21,Air,0011-09-23
SCMS-277340,642.45,Air,0015-07-15
SCMS-280220,See ASN-32231 (ID#:13648),Air,0015-07-29
SCMS-123520,17392.05,Air,0012-03-01
SCMS-162861,2082.39,Air,0013-04-10
SCMS-272170,Invoiced Separately,Air,0015-07-03
SCMS-259071,Freight Included in Commodity Cost,Truck,0014-11-28
SCMS-182801,779.06,Air,0013-07-03
SCMS-219220,16537.12,Air,0014-05-07
SCMS-54980,Freight Included in Commodity Cost,Truck,0009-10-19
SCMS-293540,Invoiced Separately,Air,0015-08-28
SCMS-129870,28833.91,Air,0012-01-26
SCMS-84940,32530.22,Ocean,0011-04-27
SCMS-56540,14223.39,Air,0010-08-23
SCMS-49631,Freight Included in Commodity Cost,Truck,0009-10-09
SCMS-60720,16438.26,Air,0010-03-16
SCMS-72390,1131.48,Air,0011-02-14
SCMS-93580,11314.2,Ocean,0011-04-08
SCMS-233940,3429.78,Air,0014-07-16
SCMS-198780,17581.92,Air,0013-09-24
SCMS-124140,4420.31,Air,0012-02-06
SCMS-210120,3658.08,Air,0014-04-23
SCMS-162440,Freight Included in Commodity Cost,Air,0013-02-26
SCMS-259074,Freight Included in Commodity Cost,Truck,0015-03-09
SCMS-132180,7019.07,Air,0012-01-18
SCMS-47770,1312.2,Air,0009-11-27
SCMS-262840,16028.78,Ocean,0015-07-13
SCMS-83790,4134.92,Ocean,0011-05-03
SCMS-98320,2052.97,Air,0011-10-31
SCMS-117230,12689.71,Air,0012-03-29
SCMS-164660,4461.72,Air,0013-05-16
SCMS-250100,694.1,Air,0014-09-29
SCMS-100632,23616.68,Air,0011-07-14
SCMS-138580,12749.39,Air,0012-04-22
SCMS-244850,2211.04,Air,0014-08-14
SCMS-149610,14842.19,Air,0012-07-09
SCMS-133330,334.65,Air,0012-04-25
SCMS-48840,730.82,Air,0009-11-23
SCMS-117400,Invoiced Separately,Air,0011-10-27
SCMS-259077,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-272170,Invoiced Separately,Air,0015-07-07
SCMS-84930,81246.12,Ocean,0011-12-13
SCMS-238552,Freight Included in Commodity Cost,Truck,0014-08-05
SCMS-100631,23650.43,Air,0011-07-14
SCMS-219200,23397.41,Air,0014-04-25
SCMS-104100,4957.81,Ocean,0012-01-27
SCMS-210541,2350.55,Ocean,0014-05-12
SCMS-54980,Freight Included in Commodity Cost,Truck,0009-10-19
SCMS-129500,6072.8,Air,0012-06-29
SCMS-211070,5145.69,Air,0014-04-09
SCMS-210020,1565.1,Air,0014-04-05
SCMS-98350,38452.73,Air,0011-05-17
SCMS-58382,13343.23,Air,0010-07-29
SCMS-188801,5904.94,Air,0013-11-06
SCMS-145520,1238.16,Air,0012-08-22
SCMS-174390,9759.55,Air,0013-04-25
SCMS-227720,66260.33,Air,0014-05-15
SCMS-171670,3824.96,Air,0013-02-20
SCMS-62460,7784.92,Air,0010-03-29
SCMS-215051,33029.82,Air,0014-03-20
SCMS-240191,Invoiced Separately,Ocean,0014-11-19
SCMS-123600,4288.83,Air,0012-02-18
SCMS-62460,See ASN-6355 (ID#:16828),Air,0010-03-29
SCMS-141660,7665.38,Air,0012-10-20
SCMS-267020,Freight Included in Commodity Cost,Truck,0014-12-10
SCMS-199710,5265.22,Air,0014-01-08
SCMS-76980,17603.58,Air,0010-08-09
SCMS-215580,828.76,Air,0014-03-15
SCMS-141410,8695.18,Air,0012-06-05
SCMS-239730,15174.53,Air,0015-05-14
SCMS-57730,2527.94,Air,0010-03-05
SCMS-188500,14402.92,Air,0013-10-24
SCMS-189360,21384.75,Air,0013-09-13
SCMS-132510,14959.83,Air,0012-06-29
SCMS-198140,4909.72,Air,0013-08-30
SCMS-49090,20194.78,Air,0010-07-01
SCMS-106770,Freight Included in Commodity Cost,Air,0011-07-25
SCMS-56300,9013.85,Air,0010-03-20
SCMS-93550,6121.42,Ocean,0011-06-13
SCMS-224840,See ASN-24721 (ID#:13708),Air,0014-04-28
SCMS-106740,23722.96,Air,0011-07-22
SCMS-103290,1870.73,Air,0011-06-27
SCMS-71370,Freight Included in Commodity Cost,Truck,0010-05-31
SCMS-198222,18323.97,Air,0014-03-27
SCMS-259075,Freight Included in Commodity Cost,Truck,0015-05-12
SCMS-62340,Freight Included in Commodity Cost,Air,0010-06-23
SCMS-204990,6020.53,Air,0013-12-02
SCMS-188700,678.96,Air,0013-09-25
SCMS-235370,1428.13,Air,0014-09-29
SCMS-164000,8680.27,Air,0013-03-20
SCMS-83770,11372.23,Ocean,0011-04-26
SCMS-259078,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-87770,12974.12,Air,0011-02-09
SCMS-153770,1840.97,Air,0012-09-11
SCMS-276200,3248.6,Air,0015-06-24
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-253021,13894.08,Air,0015-06-09
SCMS-176290,2419.33,Air,0013-06-04
SCMS-118360,15891.96,Air,0011-12-12
SCMS-240830,30257.97,Air,0014-09-17
SCMS-107790,4529.86,Air,0011-07-01
SCMS-259075,Freight Included in Commodity Cost,Truck,0015-05-12
SCMS-62490,5314.56,Air,0010-03-15
SCMS-199287,Freight Included in Commodity Cost,Truck,0014-08-13
SCMS-51251,Freight Included in Commodity Cost,Truck,0009-10-07
SCMS-253440,26663.64,Air,0014-11-19
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-68720,1881.24,Air,0010-07-29
SCMS-83770,11372.23,Ocean,0011-04-26
SCMS-280220,See ASN-32231 (ID#:13648),Air,0015-07-29
SCMS-68740,5298.03,Air,0010-09-01
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-238553,Freight Included in Commodity Cost,Truck,0014-08-28
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-103490,4689.6,Ocean,0011-09-02
SCMS-120460,594.51,Air,0012-01-11
SCMS-259073,Freight Included in Commodity Cost,Truck,0015-02-12
SCMS-108100,12745.06,Air,0011-08-11
SCMS-156320,2348.57,Air,0012-12-05
SCMS-251510,753.35,Air,0015-01-27
SCMS-162160,467.26,Air,0012-12-25
SCMS-245070,8280.73,Air,0014-08-20
SCMS-259410,1800.48,Air,0014-11-05
SCMS-233950,1893.24,Ocean,0014-10-24
SCMS-123600,See ASN-13410 (ID#:16901),Air,0012-02-18
SCMS-233981,Invoiced Separately,Ocean,0014-11-21
SCMS-239410,See ASN-26738 (ID#:15115),Air,0014-09-16
SCMS-177182,6438.91,Air,0013-06-10
SCMS-70750,1100.2,Air,0010-07-08
SCMS-133410,1472.03,Air,0012-07-31
SCMS-133400,1584.09,Air,0012-05-18
SCMS-56200,11167.45,Air,0010-03-11
SCMS-93520,13829.58,Ocean,0011-04-07
SCMS-259076,Freight Included in Commodity Cost,Truck,0015-06-02
SCMS-236750,4673.77,Air,0014-06-24
SCMS-237810,18256.1,Air,0014-11-12
SCMS-123540,3306.51,Air,0012-04-16
SCMS-81710,1117.79,Air,0010-11-29
SCMS-141780,14493.81,Air,0012-06-05
SCMS-210150,7474.2,Air,0014-04-23
SCMS-261420,Invoiced Separately,Air,0015-03-19
SCMS-177150,7992.56,Ocean,0013-07-25
SCMS-47760,888,Air,0009-10-21
SCMS-240580,23014.35,Air Charter,0014-07-29
SCMS-98041,Freight Included in Commodity Cost,Air,0012-05-21
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-206530,5924.33,Air,0014-02-10
SCMS-189141,16994.9,Air,0013-11-13
SCMS-92610,617.79,Air,0011-03-16
SCMS-189060,460.9,Air,0013-11-26
SCMS-71450,1013.19,Air,0010-12-01
SCMS-235440,2234.96,Air,0015-04-28
SCMS-259078,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-180000,882.81,Air,0013-04-18
SCMS-68980,1791.42,Air,0010-09-20
SCMS-247360,9209,Air,0014-10-03
SCMS-200921,2395.42,Air,0014-02-11
SCMS-200920,See ASN-21751 (ID#:13968),Air,0013-10-18
SCMS-258570,16386.12,Air,0015-03-16
SCMS-129760,13116.57,Air,0012-06-22
SCMS-164530,17.72,Air,0013-04-09
SCMS-259075,Freight Included in Commodity Cost,Truck,0015-05-12
SCMS-272170,Invoiced Separately,Air,0015-07-07
SCMS-188291,24728.57,Air,0013-11-14
SCMS-54980,Freight Included in Commodity Cost,Truck,0009-10-19
SCMS-215410,Freight Included in Commodity Cost,Truck,0014-01-13
SCMS-103150,4969.35,Air,0011-09-03
SCMS-253260,See ASN-28279 (ID#:13547),Air,0014-11-20
SCMS-186920,4136.58,Air,0013-09-05
SCMS-59690,1134.5,Air,0010-06-10
SCMS-116850,13836.99,Air,0012-01-30
SCMS-280210,3918.37,Air,0015-07-30
SCMS-50950,Freight Included in Commodity Cost,Truck,0009-09-03
SCMS-210440,737.11,Air,0014-01-24
SCMS-45670,Freight Included in Commodity Cost,Air,0009-12-04
SCMS-121850,1076.15,Air,0012-02-20
SCMS-63980,541.88,Air,0010-04-09
SCMS-238553,Freight Included in Commodity Cost,Truck,0014-08-28
SCMS-153790,1333.4,Air,0012-10-04
SCMS-248220,16777.24,Air,0014-09-19
SCMS-189360,21351.18,Air,0013-09-16
SCMS-164680,3565.08,Air,0013-04-02
SCMS-103110,28132.96,Air,0011-07-07
SCMS-228080,5924.89,Air,0015-01-23
SCMS-270770,27361.87,Air,0015-05-22
SCMS-123530,3401.49,Air,0012-04-24
SCMS-238553,Freight Included in Commodity Cost,Truck,0014-08-28
SCMS-136930,12022.17,Air,0012-05-25
SCMS-91830,13562.36,Air,0011-01-14
SCMS-264780,Invoiced Separately,Air,0015-02-18
SCMS-166140,1079.39,Air,0013-01-09
SCMS-104240,17022.13,Ocean,0011-11-18
SCMS-84250,12225.76,Ocean,0010-12-15
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-183050,10365.13,Air,0013-05-22
SCMS-72870,Freight Included in Commodity Cost,Truck,0010-05-12
SCMS-52270,11057.25,Air,0009-09-24
SCMS-145470,1692.7,Air,0012-08-02
SCMS-210120,See ASN-24394 (ID#:16053),Air,0014-04-23
SCMS-69220,10670.09,Air,0010-07-16
SCMS-103360,Freight Included in Commodity Cost,Ocean,0011-09-14
SCMS-263670,3688.77,Air,0015-04-14
SCMS-202560,10898.12,Air,0013-12-13
SCMS-103390,9323.3,Ocean,0011-11-03
SCMS-259078,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-259078,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-83890,17267.14,Ocean,0011-02-24
SCMS-77250,13083.7,Air,0010-12-08
SCMS-260780,21256.43,Air,0015-05-11
SCMS-226251,3273.14,Air,0014-11-03
SCMS-149610,11034.01,Air,0012-07-09
SCMS-238555,Freight Included in Commodity Cost,Truck,0014-11-05
SCMS-54980,Freight Included in Commodity Cost,Truck,0009-10-21
SCMS-47550,571.53,Air,0009-08-05
SCMS-238552,Freight Included in Commodity Cost,Truck,0014-08-05
SCMS-260700,15681.99,Air,0015-01-22
SCMS-54140,814.04,Air,0009-11-04
SCMS-164000,13801.89,Air,0013-03-21
SCMS-245260,2084.52,Air,0015-01-13
SCMS-156310,1934.17,Air,0012-12-14
SCMS-189070,2782.94,Air,0013-12-03
SCMS-239810,See ASN-27324 (ID#:13842),Air,0014-10-21
SCMS-137421,13244.8,Air,0012-07-20
SCMS-159081,642.05,Air,0013-05-21
SCMS-198222,26266.34,Air,0014-03-27
SCMS-142320,475,Air,0012-07-05
SCMS-236060,3701.66,Air,0014-09-17
SCMS-51270,852.02,Air,0009-12-15
SCMS-71370,Freight Included in Commodity Cost,Truck,0010-05-31
SCMS-202390,119474.09,Air,0014-02-18
SCMS-239740,30885.26,Air,0014-09-17
SCMS-145310,7211.04,Air,0012-10-02
SCMS-145310,See ASN-16124 (ID#:20321),Air,0012-10-02
SCMS-145530,11252.53,Air,0012-10-09
SCMS-148370,7208.11,Ocean,0012-12-20
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-75381,11463.46,Air,0010-09-08
SCMS-281650,2730.91,Air,0015-07-07
SCMS-235960,1950.74,Air,0014-08-26
SCMS-264740,16876.25,Air,0015-03-01
SCMS-280220,See ASN-32231 (ID#:13648),Air,0015-07-29
SCMS-235810,1317.82,Air,0014-08-15
SCMS-189361,17579.56,Air,0013-09-16
SCMS-259071,Freight Included in Commodity Cost,Truck,0014-11-28
SCMS-260210,Freight Included in Commodity Cost,Air,0015-03-12
SCMS-51240,1599.22,Air,0009-10-16
SCMS-202560,Invoiced Separately,Air,0013-12-13
SCMS-123590,7292.27,Ocean,0012-01-23
SCMS-259072,Freight Included in Commodity Cost,Truck,0015-01-26
SCMS-90651,17912.6,Air,0011-08-04
SCMS-156130,10770.55,Air,0012-11-29
SCMS-259072,Freight Included in Commodity Cost,Truck,0015-01-26
SCMS-129780,102761.99,Ocean,0012-04-13
SCMS-244400,309.95,Air,0014-10-28
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-204360,1067.02,Air,0013-09-26
SCMS-87700,4042.47,Air,0011-02-24
SCMS-97120,4329.08,Air,0011-05-16
SCMS-138580,See ASN-14408 (ID#:16232),Air,0012-04-22
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-259073,Freight Included in Commodity Cost,Truck,0015-02-12
SCMS-238556,Freight Included in Commodity Cost,Truck,0015-04-28
SCMS-177620,9740.27,Air,0013-08-01
SCMS-232310,36502.8,Air,0014-06-17
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-240120,892.5,Air,0014-09-10
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-215200,14384.91,Air,0014-02-13
SCMS-96930,99,Air,0011-04-19
SCMS-199800,746.89,Air,0013-12-23
SCMS-198222,26266.34,Air,0014-03-27
SCMS-52430,1242.33,Air,0009-11-23
SCMS-184970,10682.41,Air,0013-08-05
SCMS-148440,8538.03,Ocean,0012-10-22
SCMS-68940,4263.07,Air,0010-10-15
SCMS-127510,7428.38,Air,0012-02-08
SCMS-182810,1979.1,Air,0013-06-11
SCMS-94240,1308.4,Air,0011-03-10
SCMS-98040,Freight Included in Commodity Cost,Air,0011-09-12
SCMS-77240,29878.21,Air,0010-07-22
SCMS-51810,28238.31,Air,0009-10-08
SCMS-215410,Freight Included in Commodity Cost,Truck,0014-01-13
SCMS-109250,37548.87,Air,0011-08-11
SCMS-233920,1257.16,Air,0014-09-03
SCMS-232850,9815.52,Air,0014-06-24
SCMS-193860,127285.48,Air,0013-11-21
SCMS-93490,3524.93,Ocean,0011-05-27
SCMS-170580,938.05,Air,0013-07-11
SCMS-71420,1122.07,Air,0010-08-02
SCMS-71370,Freight Included in Commodity Cost,Truck,0010-05-31
SCMS-183950,Freight Included in Commodity Cost,Truck,0013-04-16
SCMS-202560,Invoiced Separately,Air,0013-12-13
SCMS-87290,19610.11,Air,0010-12-21
SCMS-251671,1069.31,Air,0015-02-24
SCMS-259072,Freight Included in Commodity Cost,Truck,0015-01-26
SCMS-198541,30764.18,Air,0013-11-21
SCMS-272170,See ASN-32106 (ID#:19172),Air,0015-07-07
SCMS-238551,Freight Included in Commodity Cost,Truck,0014-06-25
SCMS-236060,2718.03,Air,0014-09-17
SCMS-171680,31917.19,Air,0013-04-29
SCMS-199580,1682.15,Air,0013-09-20
SCMS-238553,Freight Included in Commodity Cost,Truck,0014-08-28
SCMS-149790,19489.83,Air,0014-03-17
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-176180,6368.02,Air,0013-05-22
SCMS-149110,9299.26,Air,0013-04-25
SCMS-233190,28270.78,Ocean,0014-06-12
SCMS-106580,5639.42,Air,0011-09-12
SCMS-224850,Freight Included in Commodity Cost,Truck,0014-04-23
SCMS-249140,4489.32,Air,0015-01-17
SCMS-80900,See ASN-8019 (ID#:14694),Air,0010-09-08
SCMS-93490,3524.95,Ocean,0011-04-04
SCMS-240080,22508.32,Air,0014-08-01
SCMS-285450,Invoiced Separately,Air,0015-09-07
SCMS-123600,See ASN-13410 (ID#:16901),Air,0012-02-18
SCMS-164570,4802.92,Air,0013-03-18
SCMS-204360,36166.79,Air,0013-09-26
SCMS-89530,269.98,Air,0010-11-19
SCMS-69250,13320.8,Air,0010-08-13
SCMS-238555,Freight Included in Commodity Cost,Truck,0014-11-05
SCMS-62480,6390.83,Air,0010-03-13
SCMS-192060,887.67,Air,0013-11-15
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-103430,8033.13,Ocean,0011-09-14
SCMS-236760,3416.2,Air,0014-06-24
SCMS-107650,6247.82,Air,0011-07-27
SCMS-133340,512.31,Air,0012-08-21
SCMS-259075,Freight Included in Commodity Cost,Truck,0015-05-12
SCMS-173320,2231.97,Air,0013-03-27
SCMS-60170,Freight Included in Commodity Cost,Truck,0009-12-29
SCMS-259086,Freight Included in Commodity Cost,Truck,0015-08-11
SCMS-258610,9481.92,Ocean,0015-05-26
SCMS-198222,26266.34,Air,0014-03-27
SCMS-180940,See ASN-19819 (ID#:13739),Ocean,0013-09-02
SCMS-50371,Freight Included in Commodity Cost,Truck,0009-12-08
SCMS-198541,19759.68,Air,0013-11-21
SCMS-155710,3622.58,Air,0012-12-21
SCMS-98450,3669.84,Air,0011-11-08
SCMS-83820,15331.49,Ocean,0011-03-04
SCMS-172501,9165.29,Air,0013-11-01
SCMS-155310,6418.11,Air,0012-10-08
SCMS-240201,9195.61,Ocean,0014-11-06
SCMS-238556,Freight Included in Commodity Cost,Truck,0015-04-28
SCMS-48260,3796.95,Air,0009-10-23
SCMS-48420,Freight Included in Commodity Cost,Air,0009-09-23
SCMS-236100,6195.84,Air,0014-11-26
SCMS-259071,Freight Included in Commodity Cost,Truck,0014-11-28
SCMS-234290,1765.03,Air,0014-08-22
SCMS-75940,7526.14,Ocean,0010-11-17
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-189240,19517.12,Air,0013-08-09
SCMS-83820,15331.51,Ocean,0011-03-04
SCMS-156280,4503.42,Air,0012-12-28
SCMS-210500,Freight Included in Commodity Cost,Air,0014-02-25
SCMS-238553,Freight Included in Commodity Cost,Truck,0014-08-28
SCMS-83730,4573.21,Ocean,0011-05-03
SCMS-169180,2969.34,Air,0013-03-14
SCMS-263330,35437.38,Air,0015-02-19
SCMS-185210,18263.45,Air,0013-08-13
SCMS-103390,9323.3,Ocean,0011-11-03
SCMS-262890,4126.9,Air,0015-07-07
SCMS-60710,20121.14,Air,0010-03-18
SCMS-252640,12463.74,Air,0014-10-22
SCMS-253023,13949.95,Air,0015-04-23
SCMS-199283,Freight Included in Commodity Cost,Truck,0014-08-27
SCMS-56220,12423.96,Air,0010-01-07
SCMS-124280,Invoiced Separately,Ocean,0012-03-23
SCMS-176930,2561.61,Air,0013-07-20
SCMS-234320,2322.08,Air,0014-10-29
SCMS-123590,7292.26,Ocean,0012-01-16
SCMS-252640,12463.74,Air,0014-10-22
SCMS-126490,5906.43,Air,0012-03-30
SCMS-233970,17036.99,Air,0014-10-20
SCMS-240830,25709.5,Air,0014-09-17
SCMS-234720,25316.94,Air,0014-06-16
SCMS-104120,466,Air,0011-05-31
SCMS-47960,2748.16,Air,0009-08-17
SCMS-107780,1626.67,Air,0011-07-01
SCMS-117210,859.18,Air,0011-09-20
SCMS-56320,11448.01,Air,0010-03-10
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-249220,2453.16,Air,0014-11-13
SCMS-83820,4295.61,Ocean,0011-01-11
SCMS-138570,1471.46,Air,0012-04-10
SCMS-277320,Invoiced Separately,Air,0015-08-11
SCMS-68830,20706.21,Air,0010-07-27
SCMS-63650,1049.3,Air,0010-03-03
SCMS-249141,Invoiced Separately,Air,0015-02-24
SCMS-162530,59186.46,Ocean,0013-04-22
SCMS-259078,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-274390,Invoiced Separately,Air,0015-07-07
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-260700,31305.04,Air,0015-01-22
SCMS-144310,718.32,Air,0012-07-05
SCMS-103710,20684.73,Ocean,0011-10-17
SCMS-138120,1462.71,Air,0012-07-03
SCMS-198771,11363.07,Air,0013-12-27
SCMS-179341,703.25,Air,0013-10-02
SCMS-181381,2329.14,Air,0013-09-12
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-98180,7339.84,Air,0011-05-09
SCMS-259079,Freight Included in Commodity Cost,Truck,0015-08-24
SCMS-272170,See ASN-32106 (ID#:19172),Air,0015-07-07
SCMS-226260,5173.14,Air,0014-08-01
SCMS-77170,3981.97,Air,0010-09-06
SCMS-261110,10477.63,Ocean,0015-04-01
SCMS-210120,See ASN-24394 (ID#:16053),Air,0014-04-23
SCMS-100140,1082.89,Air,0011-04-05
SCMS-233190,See ASN-25567 (ID#:21563),Ocean,0014-06-12
SCMS-199315,Freight Included in Commodity Cost,Truck,0014-07-11
SCMS-103510,9951.38,Ocean,0011-10-10
SCMS-240201,See ASN-27545 (ID#:22160),Ocean,0014-11-06
SCMS-199289,Freight Included in Commodity Cost,Truck,0014-08-29
SCMS-68910,5886.9,Air,0010-08-24
SCMS-68980,1791.41,Air,0010-11-19
SCMS-272600,1600.98,Air,0015-02-17
SCMS-129160,350.02,Air,0012-01-09
SCMS-48872,23760.45,Air,0010-04-15
SCMS-210650,6773.13,Air,0014-01-22
SCMS-263030,2612.79,Air,0015-03-30
SCMS-95570,1014.5,Air,0011-05-10
SCMS-259078,Freight Included in Commodity Cost,Truck,0015-07-24
SCMS-272160,See ASN-31323 (ID#:14240),Air,0015-06-05
SCMS-206591,3316.79,Air,0014-07-07
SCMS-90690,Invoiced Separately,Air,0012-04-02
SCMS-48890,7531.78,Air,0010-04-26
SCMS-104070,17703.62,Ocean,0011-11-02
SCMS-245230,4011.66,Air,0014-09-30
SCMS-49641,Freight Included in Commodity Cost,Truck,0009-08-12
SCMS-113780,783.22,Air,0012-02-20
SCMS-49610,Freight Included in Commodity Cost,Truck,0009-08-12
