PLANTCODE_CONSTRAINT_ID,ORDER_ID,FREIGHT_RATES_ID,MIN_WEIGHT_QUANT,MAX_WEIGHT_QUANT,MIN_COST,RATE,TPT_DAY_COUNT,COST_PER_UNIT,DAILY_CAPACITY,SHIP_AHEAD_DAY_COUNT,SHIP_LATE_DAY_COUNT,UNIT_QUANT,WEIGHT
,1447265428,,,,,,2,,,0,0,560,175
,1447265471,,,,,,2,,,3,0,250,3
,1447188342,,,,,,2,,,3,0,286,1
,1447354036,,,,,,2,,,0,0,606,181
,1447325993,,,,,,2,,,0,0,785,259
,1447291997,,,,,,2,,,3,0,260,1
,1447180539,,,,,,2,,,3,0,251,2
,1447162302,,,,,,2,,,3,0,319,5
,1447162299,,,,,,2,,,3,0,374,13
,1447293337,,,,,,2,,,3,0,327,6
,1447402011,,,,,,2,,,3,0,271,4
,1447327863,,,,,,2,,,3,0,289,3
,1447206054,,,,,,2,,,5,0,312,5
,1447306314,,,,,,2,,,5,0,397,21
,1447165208,,,,,,2,,,5,0,353,5
,1447226800,,,,,,2,,,5,0,323,12
,1447174176,,,,,,2,,,5,0,405,35
,1447206060,,,,,,2,,,5,0,536,56
,1447206053,,,,,,2,,,5,0,278,5
,1447149230,,,,,,2,,,5,0,377,23
,1447149104,,,,,,2,,,5,0,309,10
,1447206056,,,,,,2,,,5,0,298,5
,1447226802,,,,,,2,,,5,0,334,5
,1447226786,,,,,,2,,,5,0,262,5
,1447226801,,,,,,2,,,5,0,327,12
,1447206055,,,,,,2,,,5,0,315,5
,1447306317,,,,,,2,,,5,0,386,23
,1447306313,,,,,,2,,,5,0,371,21
,1447306316,,,,,,2,,,5,0,317,22
,1447306315,,,,,,2,,,5,0,349,21
,1447183287,,,,,,2,,,5,0,320,25
,1447183285,,,,,,2,,,5,0,378,27
,1447183284,,,,,,2,,,5,0,326,27
,1447171026,,,,,,2,,,5,0,292,11
,1447183286,,,,,,2,,,5,0,339,25
,1447180396,,,,,,2,,,5,0,300,6
,1447183283,,,,,,2,,,5,0,334,24
,1447171027,,,,,,2,,,5,0,336,6
,1447171025,,,,,,2,,,5,0,318,6
,1447149103,,,,,,2,,,5,0,335,6
,1447161335,,,,,,2,,,0,0,14293,13
,1447419067,,,,,,2,,,5,0,3301,8
,1447419066,,,,,,2,,,5,0,2301,5
,1447419065,,,,,,2,,,5,0,4263,11
,1447289869,,,,,,2,,,5,0,3329,8
,1447423389,,,,,,2,,,5,0,5727,16
,1447423385,,,,,,2,,,5,0,3858,9
,1447423390,,,,,,2,,,5,0,3898,11
,1447423387,,,,,,2,,,5,0,9264,26
,1447423384,,,,,,2,,,5,0,29043,53
,1447423388,,,,,,2,,,5,0,101069,172
,1447423386,,,,,,2,,,5,0,43484,75
,1447330515,,,,,,2,,,0,0,337,2
,1447330517,,,,,,2,,,0,0,286,3
,1447168424,,,,,,2,,,0,0,317,6
,1447330514,,,,,,2,,,0,0,262,2
,1447365953,,,,,,2,,,0,0,346,10
,1447304504,,,,,,2,,,0,0,366,5
,1447348314,,,,,,2,,,0,0,378,11
,1447373184,,,,,,2,,,0,0,290,5
,1447365956,,,,,,2,,,0,0,358,12
,1447373183,,,,,,2,,,0,0,297,5
,1447348313,,,,,,2,,,0,0,365,11
,1447334859,,,,,,2,,,0,0,317,5
,1447388156,,,,,,2,,,0,0,262,1
,1447304503,,,,,,2,,,0,0,296,5
,1447365955,,,,,,2,,,0,0,374,11
,1447373182,,,,,,2,,,0,0,375,5
,1447348312,,,,,,2,,,0,0,361,11
,1447334858,,,,,,2,,,0,0,375,5
,1447365954,,,,,,2,,,0,0,408,11
,1447348311,,,,,,2,,,0,0,348,10
,1447373181,,,,,,2,,,0,0,296,5
,1447388155,,,,,,2,,,0,0,404,12
,1447388154,,,,,,2,,,0,0,371,12
,1447348315,,,,,,2,,,0,0,334,12
,1447365957,,,,,,2,,,0,0,418,11
,1447330516,,,,,,2,,,0,0,404,16
,1447327241,,,,,,2,,,0,0,345,5
,1447339222,,,,,,2,,,0,0,321,5
,1447288500,,,,,,2,,,0,0,335,5
,1447288503,,,,,,2,,,0,0,375,5
,1447360755,,,,,,2,,,0,0,349,5
,1447282656,,,,,,2,,,0,0,295,5
,1447339225,,,,,,2,,,0,0,312,5
,1447327240,,,,,,2,,,0,0,356,5
,1447339221,,,,,,2,,,0,0,319,5
,1447360784,,,,,,2,,,0,0,311,5
,1447339220,,,,,,2,,,0,0,410,9
,1447339224,,,,,,2,,,0,0,315,5
,1447360775,,,,,,2,,,0,0,318,5
,1447327239,,,,,,2,,,0,0,289,5
,1447288502,,,,,,2,,,0,0,313,5
,1447214231,,,,,,2,,,0,0,380,5
,1447288505,,,,,,2,,,0,0,366,5
,1447282653,,,,,,2,,,0,0,369,5
,1447214237,,,,,,2,,,0,0,312,5
,1447288507,,,,,,2,,,0,0,353,5
,1447282657,,,,,,2,,,0,0,376,5
,1447327242,,,,,,2,,,0,0,357,5
,1447288504,,,,,,2,,,0,0,364,5
,1447339226,,,,,,2,,,0,0,287,5
,1447214238,,,,,,2,,,0,0,312,5
,1447288508,,,,,,2,,,0,0,294,5
,1447288501,,,,,,2,,,0,0,323,5
,1447214236,,,,,,2,,,0,0,331,5
,1447360750,,,,,,2,,,0,0,296,5
,1447339223,,,,,,2,,,0,0,382,5
,1447282658,,,,,,2,,,0,0,364,5
,1447360743,,,,,,2,,,0,0,378,5
,1447308857,,,,,,2,,,0,0,349,5
,1447308861,,,,,,2,,,0,0,296,5
,1447308858,,,,,,2,,,0,0,293,5
,1447308856,,,,,,2,,,0,0,357,5
,1447308860,,,,,,2,,,0,0,342,5
,1447308859,,,,,,2,,,0,0,373,5
,1447200758,,,,,,2,,,0,0,367,5
,1447381349,,,,,,2,,,0,0,389,9
,1447200756,,,,,,2,,,0,0,361,5
,1447381353,,,,,,2,,,0,0,347,9
,1447282660,,,,,,2,,,0,0,325,5
,1447327246,,,,,,2,,,0,0,369,5
,1447381356,,,,,,2,,,0,0,406,9
,1447327253,,,,,,2,,,0,0,333,5
,1447327250,,,,,,2,,,0,0,289,5
,1447327257,,,,,,2,,,0,0,379,5
,1447282659,,,,,,2,,,0,0,368,5
,1447381348,,,,,,2,,,0,0,382,9
,1447200755,,,,,,2,,,0,0,296,5
,1447327245,,,,,,2,,,0,0,367,5
,1447327258,,,,,,2,,,0,0,377,5
,1447381352,,,,,,2,,,0,0,404,9
,1447327256,,,,,,2,,,0,0,372,5
,1447308848,,,,,,2,,,0,0,361,5
,1447327249,,,,,,2,,,0,0,338,5
,1447327255,,,,,,2,,,0,0,314,5
,1447308851,,,,,,2,,,0,0,363,5
,1447381347,,,,,,2,,,0,0,335,9
,1447381355,,,,,,2,,,0,0,334,9
,1447327244,,,,,,2,,,0,0,309,5
,1447381351,,,,,,2,,,0,0,397,9
,1447327252,,,,,,2,,,0,0,330,5
,1447327248,,,,,,2,,,0,0,313,5
,1447381354,,,,,,2,,,0,0,359,9
,1447308850,,,,,,2,,,0,0,339,5
,1447327243,,,,,,2,,,0,0,295,5
,1447200757,,,,,,2,,,0,0,298,5
,1447381350,,,,,,2,,,0,0,401,9
,1447327254,,,,,,2,,,0,0,375,5
,1447327247,,,,,,2,,,0,0,327,5
,1447327251,,,,,,2,,,0,0,351,5
,1447282654,,,,,,2,,,0,0,317,5
,1447308849,,,,,,2,,,0,0,300,5
,1447356165,,,,,,2,,,0,0,523,17
,1447288499,,,,,,2,,,0,0,704,34
,1447282652,,,,,,2,,,0,0,520,17
,1447295792,,,,,,2,,,0,0,471,12
,1447214230,,,,,,2,,,0,0,529,18
,1447327238,,,,,,2,,,0,0,1807,135
,1447236173,,,,,,2,,,0,0,343,4
,1447236169,,,,,,2,,,0,0,294,4
,1447282665,,,,,,2,,,0,0,289,4
,1447327260,,,,,,2,,,0,0,305,4
,1447236167,,,,,,2,,,0,0,365,4
,1447334886,,,,,,2,,,0,0,320,4
,1447214232,,,,,,2,,,0,0,295,4
,1447334862,,,,,,2,,,0,0,458,18
,1447334861,,,,,,2,,,0,0,528,17
,1447308853,,,,,,2,,,0,0,310,4
,1447214242,,,,,,2,,,0,0,320,4
,1447236175,,,,,,2,,,0,0,330,4
,1447236168,,,,,,2,,,0,0,288,4
,1447334865,,,,,,2,,,0,0,325,4
,1447236172,,,,,,2,,,0,0,290,4
,1447236166,,,,,,2,,,0,0,341,4
,1447327259,,,,,,2,,,0,0,296,4
,1447288536,,,,,,2,,,0,0,299,4
,1447214239,,,,,,2,,,0,0,350,4
,1447282664,,,,,,2,,,0,0,319,4
,1447288578,,,,,,2,,,0,0,368,4
,1447327262,,,,,,2,,,0,0,301,4
,1447334878,,,,,,2,,,0,0,332,4
,1447236171,,,,,,2,,,0,0,355,4
,1447308852,,,,,,2,,,0,0,374,4
,1447214240,,,,,,2,,,0,0,342,4
,1447334864,,,,,,2,,,0,0,528,18
,1447288535,,,,,,2,,,0,0,381,4
,1447334880,,,,,,2,,,0,0,295,4
,1447308855,,,,,,2,,,0,0,285,4
,1447282663,,,,,,2,,,0,0,321,4
,1447334868,,,,,,2,,,0,0,348,4
,1447334867,,,,,,2,,,0,0,344,4
,1447334887,,,,,,2,,,0,0,290,4
,1447236170,,,,,,2,,,0,0,327,4
,1447282655,,,,,,2,,,0,0,303,4
,1447334863,,,,,,2,,,0,0,448,18
,1447327261,,,,,,2,,,0,0,353,4
,1447282662,,,,,,2,,,0,0,378,4
,1447334866,,,,,,2,,,0,0,298,4
,1447288537,,,,,,2,,,0,0,310,4
,1447236174,,,,,,2,,,0,0,303,4
,1447282661,,,,,,2,,,0,0,378,4
,1447308854,,,,,,2,,,0,0,342,4
,1447330518,,,,,,2,,,0,0,400,8
,1447187807,,,,,,2,,,0,0,384,7
,1447187806,,,,,,2,,,0,0,430,7
,1447214228,,,,,,2,,,0,0,438,16
,1447282650,,,,,,2,,,0,0,563,24
,1447288533,,,,,,2,,,0,0,618,22
,1447339219,,,,,,2,,,0,0,650,30
,1447214229,,,,,,2,,,0,0,933,41
,1447282651,,,,,,2,,,0,0,546,23
,1447356164,,,,,,2,,,0,0,886,42
,1447388153,,,,,,2,,,0,0,785,37
,1447301482,,,,,,2,,,0,0,653,29
,1447327237,,,,,,2,,,0,0,1253,78
,1447288534,,,,,,2,,,0,0,611,24
,1447194703,,,,,,2,,,0,0,831,37
,1447282666,,,,,,2,,,0,0,408,7
,1447388157,,,,,,2,,,0,0,372,6
,1447282667,,,,,,2,,,0,0,403,6
,1447219839,,,,,,2,,,0,0,433,8
,1447327265,,,,,,2,,,0,0,330,5
,1447167623,,,,,,2,,,0,0,332,5
,1447327264,,,,,,2,,,0,0,304,5
,1447327263,,,,,,2,,,0,0,326,5
,1447167624,,,,,,2,,,0,0,360,5
,1447327266,,,,,,2,,,0,0,328,5
,1447339227,,,,,,2,,,0,0,259,2
,1447339229,,,,,,2,,,0,0,297,2
,1447339228,,,,,,2,,,0,0,254,2
,1447339231,,,,,,2,,,0,0,337,2
,1447214233,,,,,,2,,,0,0,321,5
,1447214241,,,,,,2,,,0,0,309,5
,1447339230,,,,,,2,,,0,0,291,2
,1447388152,,,,,,2,,,0,0,563,26
,1447282649,,,,,,2,,,0,0,284,2
,1447308840,,,,,,2,,,0,0,328,4
,1447327236,,,,,,2,,,0,0,355,4
,1447214235,,,,,,2,,,0,0,305,4
,1447308843,,,,,,2,,,0,0,294,4
,1447214227,,,,,,2,,,0,0,379,4
,1447327235,,,,,,2,,,0,0,310,4
,1447308842,,,,,,2,,,0,0,364,4
,1447214234,,,,,,2,,,0,0,305,4
,1447327234,,,,,,2,,,0,0,345,4
,1447308841,,,,,,2,,,0,0,340,4
,1447308845,,,,,,2,,,0,0,360,4
,1447288524,,,,,,2,,,0,0,325,4
,1447308844,,,,,,2,,,0,0,338,4
,1447288511,,,,,,2,,,0,0,334,4
,1447308847,,,,,,2,,,0,0,327,4
,1447288516,,,,,,2,,,0,0,339,4
,1447308846,,,,,,2,,,0,0,308,4
,1447168422,,,,,,2,,,0,0,373,8
,1447356162,,,,,,2,,,0,0,299,4
,1447187804,,,,,,2,,,0,0,274,2
,1447295791,,,,,,2,,,0,0,314,2
,1447339217,,,,,,2,,,0,0,295,4
,1447187803,,,,,,2,,,0,0,287,2
,1447339218,,,,,,2,,,0,0,353,4
,1447295790,,,,,,2,,,0,0,313,2
,1447295789,,,,,,2,,,0,0,312,2
,1447187802,,,,,,2,,,0,0,311,2
,1447356163,,,,,,2,,,0,0,289,4
,1447187799,,,,,,2,,,0,0,292,2
,1447295788,,,,,,2,,,0,0,258,2
,1447187801,,,,,,2,,,0,0,318,2
,1447356194,,,,,,2,,,0,0,403,4
,1447208342,,,,,,2,,,0,0,1250,41
,1447200254,,,,,,2,,,0,0,5266,196
,1447211351,,,,,,2,,,0,0,372,2
,1447191373,,,,,,2,,,0,0,10328,348
,1447208340,,,,,,2,,,0,0,2258,62
,1447208341,,,,,,2,,,0,0,1259,17
,1447164800,,,,,,2,,,0,0,423,1
,1447262027,,,,,,2,,,0,0,459,2
,1447336147,,,,,,2,,,0,0,329,1
,1447336186,,,,,,2,,,0,0,388,1
,1447399702,,,,,,2,,,0,0,581,4
,1447336149,,,,,,2,,,0,0,610,4
,1447399706,,,,,,2,,,0,0,2737,23
,1447167523,,,,,,2,,,0,0,1914,12
,1447343637,,,,,,2,,,0,0,2851,19
,1447261853,,,,,,2,,,0,0,2802,20
,1447383114,,,,,,2,,,0,0,854,71
,1447257482,,,,,,2,,,0,0,641,57
,1447156745,,,,,,2,,,0,0,2257,15
,1447230394,,,,,,2,,,0,0,829,4
,1447370724,,,,,,2,,,0,0,419,0
,1447156710,,,,,,2,,,0,0,20282,48
,1447300226,,,,,,2,,,0,0,20322,49
,1447164386,,,,,,2,,,0,0,328,0
,1447373223,,,,,,2,,,0,0,280,0
,1447165554,,,,,,2,,,0,0,474,1
,1447219466,,,,,,2,,,0,0,569,2
,1447179683,,,,,,2,,,0,0,584,25
,1447241526,,,,,,2,,,0,0,647,6
,1447230392,,,,,,2,,,0,0,2265,8
,1447399727,,,,,,2,,,0,0,2265,8
,1447192327,,,,,,2,,,0,0,316,5
,1447382563,,,,,,2,,,0,0,354,5
,1447313156,,,,,,2,,,0,0,350,5
,1447156765,,,,,,2,,,0,0,396,8
,1447323747,,,,,,2,,,0,0,812,40
,1447317936,,,,,,2,,,0,0,441,15
,1447302710,,,,,,2,,,0,0,801,38
,1447346430,,,,,,2,,,0,0,696,33
,1447367897,,,,,,2,,,0,0,692,33
,1447133243,,,,,,2,,,0,0,885,49
,1447409772,,,,,,2,,,0,0,777,38
,1447266854,,,,,,2,,,0,0,750,40
,1447144367,,,,,,2,,,0,0,802,40
,1447283686,,,,,,2,,,0,0,762,39
,1447257476,,,,,,2,,,0,0,734,40
,1447206321,,,,,,2,,,0,0,805,38
,1447227086,,,,,,2,,,0,0,883,41
,1447165381,,,,,,2,,,0,0,844,37
,1447156543,,,,,,2,,,0,0,687,32
,1447185732,,,,,,2,,,0,0,760,32
,1447267052,,,,,,2,,,0,0,1796,147
,1447361747,,,,,,2,,,0,0,1735,134
,1447293733,,,,,,2,,,0,0,1832,124
,1447212593,,,,,,2,,,0,0,750,49
,1447156708,,,,,,2,,,0,0,2284,171
,1447227164,,,,,,2,,,0,0,1812,127
,1447288660,,,,,,2,,,0,0,795,41
,1447293784,,,,,,2,,,0,0,1241,84
,1447216087,,,,,,2,,,0,0,1288,83
,1447171212,,,,,,2,,,0,0,829,48
,1447288820,,,,,,2,,,0,0,1818,124
,1447354717,,,,,,2,,,0,0,442,4
,1447240228,,,,,,2,,,0,0,340,3
,1447394617,,,,,,2,,,0,0,5329,41
,1447353039,,,,,,2,,,0,0,3291,22
,1447230395,,,,,,2,,,0,0,3317,21
,1447265705,,,,,,2,,,0,0,248,0
,1447188577,,,,,,2,,,0,0,257,0
,1447188580,,,,,,2,,,0,0,335,1
,1447192329,,,,,,2,,,0,0,365,0
,1447339824,,,,,,2,,,0,0,286,0
,1447251055,,,,,,2,,,0,0,264,0
,1447330601,,,,,,2,,,0,0,413,1
,1447188581,,,,,,2,,,0,0,327,0
,1447199988,,,,,,2,,,0,0,485,2
,1447164847,,,,,,2,,,0,0,337,0
,1447269583,,,,,,2,,,0,0,604,8
,1447165555,,,,,,2,,,0,0,558,4
,1447156517,,,,,,2,,,0,0,276,0
,1447296439,,,,,,2,,,0,0,296,0
,1447307974,,,,,,2,,,0,0,410,2
,1447323796,,,,,,2,,,0,0,1117,10
,1447171211,,,,,,2,,,0,0,316,0
,1447309590,,,,,,2,,,0,0,616,4
,1447323889,,,,,,2,,,0,0,496,2
,1447227096,,,,,,2,,,0,0,618,4
,1447323153,,,,,,2,,,0,0,1314,11
,1447346488,,,,,,2,,,0,0,1301,10
,1447185729,,,,,,2,,,0,0,1241,10
,1447307848,,,,,,2,,,0,0,1257,10
,1447206237,,,,,,2,,,0,0,1284,10
,1447156466,,,,,,2,,,0,0,1237,10
,1447165363,,,,,,2,,,0,0,1245,10
,1447227082,,,,,,2,,,0,0,1010,6
,1447346465,,,,,,2,,,0,0,293,3
,1447302755,,,,,,2,,,0,0,285,3
,1447302782,,,,,,2,,,0,0,333,4
,1447323772,,,,,,2,,,0,0,339,4
,1447165275,,,,,,2,,,0,0,351,4
,1447302770,,,,,,2,,,0,0,372,6
,1447156303,,,,,,2,,,0,0,475,27
,1447206162,,,,,,2,,,0,0,459,15
,1447185657,,,,,,2,,,0,0,443,14
,1447302740,,,,,,2,,,0,0,363,9
,1447156241,,,,,,2,,,0,0,485,22
,1447409848,,,,,,2,,,0,0,500,24
,1447278136,,,,,,2,,,0,0,668,41
,1447310548,,,,,,2,,,0,0,504,2
,1447172300,,,,,,2,,,0,0,692,4
,1447332277,,,,,,2,,,0,0,663,3
,1447156709,,,,,,2,,,0,0,829,5
,1447331116,,,,,,2,,,0,0,1835,3
,1447309052,,,,,,2,,,3,0,495,5
,1447313842,,,,,,2,,,3,0,472,5
,1447227097,,,,,,2,,,3,0,446,5
,1447289372,,,,,,2,,,3,0,423,5
,1447226839,,,,,,2,,,3,0,401,2
,1447357414,,,,,,2,,,3,0,484,5
,1447289357,,,,,,2,,,3,0,613,9
,1447346094,,,,,,2,,,3,0,434,5
,1447234663,,,,,,2,,,3,0,584,7
,1447248524,,,,,,2,,,3,0,444,5
,1447227006,,,,,,2,,,3,0,372,2
,1447149211,,,,,,2,,,3,0,404,5
,1447310294,,,,,,2,,,3,0,471,12
,1447310314,,,,,,2,,,3,0,421,13
,1447310315,,,,,,2,,,3,0,412,6
,1447310313,,,,,,2,,,3,0,412,12
,1447238132,,,,,,2,,,3,0,1288,12
,1447336247,,,,,,2,,,3,0,819,5
,1447411085,,,,,,2,,,3,0,298,0
,1447139287,,,,,,2,,,3,0,348,1
,1447313997,,,,,,2,,,3,0,266,1
,1447183503,,,,,,2,,,3,0,739,4
,1447183387,,,,,,2,,,3,0,799,4
,1447183386,,,,,,2,,,3,0,757,4
,1447411616,,,,,,2,,,3,0,1264,4
,1447411582,,,,,,2,,,3,0,1363,5
,1447227198,,,,,,2,,,3,0,792,2
,1447168927,,,,,,2,,,3,0,4327,12
,1447336249,,,,,,2,,,3,0,1276,4
,1447199011,,,,,,2,,,3,0,367,0
,1447152752,,,,,,2,,,3,0,277,0
,1447373752,,,,,,2,,,3,0,258,3
,1447162962,,,,,,2,,,3,0,253,1
,1447149296,,,,,,2,,,3,0,368,12
,1447149302,,,,,,2,,,3,0,289,5
,1447224457,,,,,,2,,,3,0,317,1
,1447227368,,,,,,2,,,3,0,419,2
,1447195896,,,,,,2,,,3,0,852,9
,1447265563,,,,,,2,,,3,0,721,1
,1447334759,,,,,,2,,,3,0,276,0
,1447352529,,,,,,2,,,3,0,406,1
,1447411087,,,,,,2,,,3,0,440,3
,1447411088,,,,,,2,,,3,0,498,3
,1447149447,,,,,,2,,,3,0,499,3
,1447149357,,,,,,2,,,3,0,587,4
,1447149446,,,,,,2,,,3,0,717,5
,1447323935,,,,,,2,,,3,0,798,4
,1447400441,,,,,,2,,,3,0,357,0
,1447369900,,,,,,2,,,3,0,473,2
,1447369905,,,,,,2,,,3,0,290,1
,1447400429,,,,,,2,,,3,0,621,2
,1447267004,,,,,,2,,,3,0,619,1
,1447167596,,,,,,2,,,3,0,524,0
,1447353782,,,,,,2,,,3,0,363,1
,1447255618,,,,,,2,,,3,0,310,0
,1447238355,,,,,,2,,,3,0,365,3
,1447365184,,,,,,2,,,3,0,359,2
,1447230418,,,,,,2,,,3,0,244,0
,1447226355,,,,,,2,,,3,0,261,0
,1447201748,,,,,,2,,,3,0,321,0
,1447157753,,,,,,2,,,3,0,351,5
,1447400430,,,,,,2,,,3,0,368,1
,1447314024,,,,,,2,,,3,0,532,2
,1447296259,,,,,,2,,,3,0,349,0
,1447346613,,,,,,2,,,3,0,336,0
,1447410380,,,,,,2,,,3,0,454,2
,1447313996,,,,,,2,,,3,0,415,1
,1447308430,,,,,,2,,,3,0,836,3
,1447146834,,,,,,2,,,3,0,507,1
,1447146833,,,,,,2,,,3,0,423,1
,1447308431,,,,,,2,,,3,0,487,1
,1447289409,,,,,,2,,,3,0,768,3
,1447200215,,,,,,2,,,3,0,884,3
,1447174498,,,,,,2,,,3,0,564,2
,1447369911,,,,,,2,,,3,0,978,4
,1447146832,,,,,,2,,,3,0,723,2
,1447369899,,,,,,2,,,3,0,578,1
,1447146831,,,,,,2,,,3,0,603,1
,1447320769,,,,,,2,,,3,0,674,1
,1447149386,,,,,,2,,,3,0,395,0
,1447369897,,,,,,2,,,3,0,2245,6
,1447149445,,,,,,2,,,3,0,315,0
,1447367085,,,,,,2,,,3,0,355,3
,1447224281,,,,,,2,,,3,0,1317,12
,1447302767,,,,,,2,,,3,0,1288,10
,1447343709,,,,,,2,,,3,0,376,3
,1447352530,,,,,,2,,,3,0,321,2
,1447149444,,,,,,2,,,3,0,358,2
,1447206044,,,,,,2,,,3,0,774,9
,1447312974,,,,,,2,,,3,0,307,0
,1447206040,,,,,,2,,,3,0,519,4
,1447206045,,,,,,2,,,3,0,869,9
,1447206105,,,,,,2,,,3,0,372,2
,1447234963,,,,,,2,,,3,0,1003,10
,1447312975,,,,,,2,,,3,0,976,11
,1447206106,,,,,,2,,,3,0,816,7
,1447275626,,,,,,2,,,3,0,1277,15
,1447275625,,,,,,2,,,3,0,1289,14
,1447275627,,,,,,2,,,3,0,1284,15
,1447149343,,,,,,2,,,3,0,1311,15
,1447389308,,,,,,2,,,3,0,320,1
,1447406489,,,,,,2,,,3,0,490,3
,1447175748,,,,,,2,,,3,0,535,3
,1447313957,,,,,,2,,,3,0,1756,16
,1447193154,,,,,,2,,,3,0,474,3
,1447400350,,,,,,2,,,3,0,520,2
,1447406566,,,,,,2,,,3,0,490,3
,1447175716,,,,,,2,,,3,0,497,3
,1447400349,,,,,,2,,,3,0,311,0
,1447234958,,,,,,2,,,3,0,746,5
,1447286522,,,,,,2,,,3,0,786,5
,1447269482,,,,,,2,,,3,0,520,3
,1447234898,,,,,,2,,,3,0,532,3
,1447175788,,,,,,2,,,3,0,526,3
,1447295478,,,,,,2,,,3,0,351,1
,1447269518,,,,,,2,,,3,0,339,2
,1447238196,,,,,,2,,,3,0,326,1
,1447234967,,,,,,2,,,3,0,322,2
,1447371368,,,,,,2,,,3,0,329,2
,1447327941,,,,,,2,,,3,0,328,3
,1447238138,,,,,,2,,,3,0,279,0
,1447367889,,,,,,2,,,3,0,360,1
,1447299594,,,,,,2,,,3,0,349,0
,1447165436,,,,,,2,,,3,0,248,0
,1447389095,,,,,,2,,,3,0,504,4
,1447162422,,,,,,2,,,3,0,349,1
,1447390287,,,,,,2,,,3,0,379,3
,1447346479,,,,,,2,,,3,0,643,7
,1447357422,,,,,,2,,,3,0,312,1
,1447300026,,,,,,2,,,3,0,357,1
,1447224386,,,,,,2,,,3,0,448,4
,1447346478,,,,,,2,,,3,0,404,2
,1447265606,,,,,,2,,,3,0,360,2
,1447367888,,,,,,2,,,3,0,254,0
,1447265607,,,,,,2,,,3,0,329,1
,1447230968,,,,,,2,,,3,0,729,11
,1447189420,,,,,,2,,,3,0,320,1
,1447386035,,,,,,2,,,3,0,948,12
,1447360368,,,,,,2,,,3,0,530,4
,1447395058,,,,,,2,,,3,0,303,1
,1447389093,,,,,,2,,,3,0,379,3
,1447142678,,,,,,2,,,3,0,370,3
,1447389127,,,,,,2,,,3,0,321,1
,1447395057,,,,,,2,,,3,0,391,3
,1447323697,,,,,,2,,,3,0,431,4
,1447389106,,,,,,2,,,3,0,408,2
,1447396912,,,,,,2,,,3,0,310,2
,1447224452,,,,,,2,,,3,0,290,1
,1447389228,,,,,,2,,,3,0,407,4
,1447273181,,,,,,2,,,3,0,390,3
,1447400481,,,,,,2,,,3,0,381,3
,1447367887,,,,,,2,,,3,0,473,4
,1447149301,,,,,,2,,,3,0,595,8
,1447389086,,,,,,2,,,3,0,241,0
,1447389085,,,,,,2,,,3,0,403,2
,1447389092,,,,,,2,,,3,0,775,12
,1447283726,,,,,,2,,,3,0,432,4
,1447389091,,,,,,2,,,3,0,321,2
,1447421013,,,,,,2,,,3,0,313,2
,1447357416,,,,,,2,,,3,0,320,2
,1447375138,,,,,,2,,,3,0,398,2
,1447390306,,,,,,2,,,3,0,1041,18
,1447413936,,,,,,2,,,3,0,475,5
,1447395059,,,,,,2,,,3,0,437,5
,1447313859,,,,,,2,,,3,0,542,7
,1447227099,,,,,,2,,,3,0,480,5
,1447400484,,,,,,2,,,3,0,659,7
,1447313870,,,,,,2,,,3,0,453,5
,1447227098,,,,,,2,,,3,0,579,7
,1447149282,,,,,,2,,,3,0,463,5
,1447224451,,,,,,2,,,3,0,519,5
,1447396913,,,,,,2,,,3,0,642,8
,1447375139,,,,,,2,,,3,0,513,5
,1447357417,,,,,,2,,,3,0,691,8
,1447228698,,,,,,2,,,3,0,638,8
,1447390305,,,,,,2,,,3,0,593,6
,1447389088,,,,,,2,,,3,0,632,8
,1447395108,,,,,,2,,,3,0,565,6
,1447336060,,,,,,2,,,3,0,892,14
,1447146641,,,,,,2,,,3,0,602,6
,1447172252,,,,,,2,,,3,0,532,6
,1447400483,,,,,,2,,,3,0,1053,17
,1447275639,,,,,,2,,,3,0,1172,18
,1447146725,,,,,,2,,,3,0,2912,51
,1447196647,,,,,,2,,,3,0,1048,16
,1447258757,,,,,,2,,,3,0,844,11
,1447421014,,,,,,2,,,3,0,1183,16
,1447231067,,,,,,2,,,3,0,1618,26
,1447221631,,,,,,2,,,3,0,1678,24
,1447401806,,,,,,2,,,3,0,2473,40
,1447367914,,,,,,2,,,3,0,1781,28
,1447238186,,,,,,2,,,3,0,1645,23
,1447258759,,,,,,2,,,3,0,2002,35
,1447266859,,,,,,2,,,3,0,1931,34
,1447172255,,,,,,2,,,3,0,752,9
,1447336098,,,,,,2,,,3,0,2093,32
,1447310442,,,,,,2,,,3,0,1191,18
,1447234871,,,,,,2,,,3,0,1124,16
,1447313944,,,,,,2,,,3,0,1943,34
,1447401807,,,,,,2,,,3,0,677,8
,1447357419,,,,,,2,,,3,0,2055,35
,1447313943,,,,,,2,,,3,0,381,2
,1447145160,,,,,,2,,,3,0,1159,18
,1447213221,,,,,,2,,,3,0,1591,28
,1447156493,,,,,,2,,,3,0,3278,57
,1447275606,,,,,,2,,,3,0,2039,34
,1447357418,,,,,,2,,,3,0,390,2
,1447400485,,,,,,2,,,3,0,588,7
,1447193130,,,,,,2,,,3,0,1218,18
,1447336097,,,,,,2,,,3,0,442,2
,1447227191,,,,,,2,,,0,0,317,1
,1447227503,,,,,,2,,,0,0,243,0
,1447229519,,,,,,2,,,0,0,281,0
,1447187887,,,,,,2,,,0,0,245,0
,1447258886,,,,,,2,,,0,0,251,1
